Date,Open,High,Low,Close,Adj Close,Volume,SMA(Open) 10D,SMA(High) 10D,SMA(Low) 10D,SMA(Close) 10D,SMA(Adj Close) 10D,SMA(Volume) 10D,
2020-10-13,2230.600098,2285.75,2225.850098,2280.699951,2273.386719,10666190,2117.365496,2146.604922,2086.505650,2116.497906,2109.711123,20076422.901408
2020-10-14,2278.899902,2304,2268.5,2287.5,2280.164795,12341434,2119.609029,2148.790965,2089.033349,2118.872935,2112.078535,19968992.500000
2020-10-15,2290,2290,2195,2206.5,2199.424561,9246702,2121.943152,2150.725335,2090.484947,2120.073306,2113.275056,19822111.808219
2020-10-16,2215,2232.5,2172.649902,2175.800049,2168.822998,9960828,2123.200677,2151.830398,2091.595284,2120.826370,2114.025704,19688851.216216
2020-10-19,2190.050049,2228.699951,2155.149902,2176.199951,2169.22168,14398973,2124.092002,2152.855326,2092.442679,2121.564684,2114.761650,19618319.506667
2020-10-20,2179,2193,2152.25,2155.899902,2148.986816,8529573,2124.814476,2153.383545,2093.229618,2122.016463,2115.211982,19472414.947368
2020-10-21,2168,2192,2097.75,2124.600098,2117.787354,15728986,2125.375327,2153.885057,2093.288324,2122.050017,2115.245428,19423798.987013
2020-10-22,2127.399902,2132.5,2091,2106.949951,2100.193848,14215215,2125.401283,2153.610890,2093.258986,2121.856427,2115.052459,19357022.269231
2020-10-23,2106,2135,2096.399902,2113.050049,2106.274414,10809307,2125.155697,2153.375309,2093.298745,2121.744953,2114.941344,19248823.341772
2020-10-26,2101.949951,2101.949951,2018.5,2029.099976,2022.593384,17225212,2124.865625,2152.732492,2092.363760,2120.586891,2113.786995,19223528.200000
2020-10-27,2034.900024,2059.850098,2005,2034.5,2027.976196,16835005,2123.754939,2151.585796,2091.285195,2119.524090,2112.727602,19194040.259259
2020-10-28,2041.800049,2057.699951,2007.400024,2011.449951,2005,13809929,2122.755489,2150.440847,2090.262206,2118.206113,2111.413851,19128380.365854
2020-10-29,1997,2042,1991,2026.900024,2020.400513,14147418,2121.240362,2149.134330,2089.066275,2117.106039,2110.317305,19068368.771084
2020-10-30,2033.5,2065.100098,2021.800049,2054.5,2047.911987,15700946,2120.195834,2148.133923,2088.265487,2116.360729,2109.574384,19028280.404762
2020-11-02,2027,2027,1859.150024,1877.449951,1871.429688,45857806,2119.099413,2146.708818,2085.570011,2113.550014,2106.772682,19343921.882353
2020-11-03,1890,1909,1835.099976,1850.400024,1844.466553,40931170,2116.435466,2143.944762,2082.657569,2110.490131,2103.722611,19594936.395349
2020-11-04,1837,1929,1837,1913.199951,1907.065063,37003111,2113.223564,2141.474132,2079.833918,2108.222428,2101.462179,19795030.356322
2020-11-05,1954.949951,1960.949951,1932,1955,1948.731079,17170274,2111.425000,2139.422721,2078.153988,2106.481264,2099.726599,19765203.579545
2020-11-06,1990,2040,1978.150024,2029.150024,2022.643311,30770080,2110.060674,2138.305612,2077.030348,2105.612373,2098.860494,19888853.876404
2020-11-09,2062.100098,2069,2036,2050.699951,2044.124146,16539467,2109.527779,2137.535550,2076.574455,2105.002235,2098.252313,19851638.466667
2020-11-10,2077,2090,2041.199951,2084.550049,2077.865723,17045147,2109.170331,2137.013181,2076.185724,2104.777486,2098.028284,19820797.901099
2020-11-11,2089,2095,1978.099976,1997.199951,1990.795654,26178477,2108.951088,2136.556516,2075.119575,2103.608165,2096.862712,19889903.108696
2020-11-12,1981,2008.449951,1965,1980,1973.650879,18481466,2107.575270,2135.179026,2073.935493,2102.279045,2095.537854,19874758.623656
2020-11-13,1982,2036.650024,1981.75,1996.400024,1989.998291,20946864,2106.239363,2134.130845,2072.954796,2101.152672,2094.415092,19886164.000000
2020-11-14,1982,2036.650024,1981.75,1996.400024,1989.998291,20946864,2104.931580,2133.104731,2071.994746,2100.050013,2093.315968,19897329.263158
2020-11-17,2085,2085,1985,1993.25,1986.858398,21479385,2104.723960,2132.603640,2071.088551,2098.937513,2092.207035,19913809.010417
2020-11-18,1993.25,2006.5,1960.099976,1987.199951,1980.827759,14030652,2103.574744,2131.303603,2069.944338,2097.785579,2091.058795,19853157.907216
2020-11-19,1987.199951,2010.449951,1968.199951,1973.150024,1966.822876,12828008,2102.387246,2130.070402,2068.906130,2096.513788,2089.791082,19781472.704082
2020-11-20,1975,1983.800049,1895,1899.5,1893.409058,26522972,2101.100506,2128.592924,2067.149503,2094.523749,2087.807425,19849568.656566
2020-11-23,1951,1970,1926.25,1950.699951,1944.444824,20918665,2099.599501,2127.006995,2065.740508,2093.085511,2086.373799,19860259.620000
2020-11-24,1964,1974,1932,1964.050049,1957.752075,14277083,2098.256931,2125.492074,2064.416344,2091.807933,2085.100316,19804980.643564
2020-11-25,1980,1992.949951,1942.199951,1947.800049,1941.554199,15062376,2097.097550,2124.192641,2063.218144,2090.396091,2083.693002,19758484.519608
2020-11-26,1953.050049,1965,1930.050049,1952.599976,1946.338745,11924527,2095.699030,2122.647082,2061.925250,2089.058264,2082.359465,19682426.679612
2020-11-27,1940.5,1956.099976,1921.400024,1929.800049,1923.611938,21845931,2094.206732,2121.045667,2060.574046,2087.526935,2080.833047,19703229.605769
2020-12-01,1940.349976,1966.25,1930.050049,1954.900024,1948.63147,9114939,2092.741430,2119.571423,2059.330961,2086.263822,2079.573984,19602388.742857
2020-12-02,1958.5,1962,1935,1958.150024,1951.870972,10240168,2091.475001,2118.084900,2058.158027,2085.055201,2078.369239,19514065.905660
2020-12-03,1972,1981.099976,1958.650024,1964.050049,1957.752075,12822945,2090.358412,2116.804667,2057.228046,2083.924312,2077.241975,19451532.065421
2020-12-04,1969,1969,1940,1946.75,1940.507568,8521388,2089.234723,2115.436105,2056.142601,2082.654179,2075.975916,19350327.027778
2020-12-07,1940.599976,1965,1940.599976,1958.199951,1951.920776,8418767,2087.871102,2114.055957,2055.082577,2081.512397,2074.837795,19250037.486239
2020-12-08,1961.150024,2014.25,1950,1993.75,1987.356812,20030506,2086.719092,2113.148631,2054.127281,2080.714557,2074.042514,19257132.654545
2020-12-09,2009.949951,2033.800049,1999.25,2026.949951,2020.450317,13464375,2086.027478,2112.433778,2053.632891,2080.230192,2073.559701,19204945.648649
2020-12-10,2021.599976,2028.5,2001,2007,2000.564331,7414229,2085.452232,2111.684370,2053.162954,2079.576351,2072.907957,19099671.392857
2020-12-11,2013,2038,1974.25,2005.800049,1999.368286,12434745,2084.811062,2111.032296,2052.464609,2078.923463,2072.257163,19040689.743363
2020-12-14,2007.949951,2015,1986.349976,1991.300049,1984.914673,7989830,2084.136842,2110.189907,2051.884656,2078.154837,2071.491001,18943752.377193
2020-12-15,1989.699951,1989.699951,1961.099976,1974.349976,1968.019043,8561406,2083.315652,2109.142168,2051.095224,2077.252186,2070.591245,18853471.104348
2020-12-16,1988,1994.949951,1965.699951,1976.550049,1970.212036,8565904,2082.493965,2108.157753,2050.359058,2076.384064,2069.725907,18764785.181034
2020-12-17,1984.5,2005,1977.150024,1985.599976,1979.23291,9346460,2081.656410,2107.276063,2049.733340,2075.608131,2068.952462,18684286.675214
2020-12-18,1980.099976,2004.900024,1965,1991.550049,1985.16394,8522215,2080.795762,2106.408469,2049.015261,2074.895775,2068.242390,18598167.423729
2020-12-21,2010,2022,1855.25,1939.699951,1933.480103,20368545,2080.200840,2105.699154,2047.386981,2073.759675,2067.109934,18613044.546218
2020-12-22,1949,1958.900024,1888.449951,1936.699951,1930.489746,12986606,2079.107499,2104.475828,2046.062506,2072.617511,2065.971433,18566157.558333
2020-12-23,1930,1951.449951,1920.650024,1943.849976,1937.616821,8999898,2077.875206,2103.211151,2045.026039,2071.553316,2064.910651,18487097.561983
2020-12-24,1947,1998.800049,1945.900024,1994.150024,1987.755615,9588577,2076.802458,2102.355323,2044.213531,2070.918863,2064.278232,18414158.868852
2020-12-28,2006.699951,2018,1995.300049,2003.300049,1996.876221,7947719,2076.232519,2101.669507,2043.815860,2070.369117,2063.730248,18329065.861789
2020-12-29,2009,2012.300049,1982.550049,1990.050049,1983.668701,8589407,2075.690321,2100.948786,2043.321781,2069.721382,2063.084591,18250520.225806
2020-12-30,1995.25,2007.199951,1975.550049,1995.5,1989.101196,10173132,2075.046799,2100.198795,2042.779607,2069.127611,2062.492724,18185901.120000
2020-12-31,1993.5,2011.900024,1978.599976,1985.300049,1978.93396,8667516,2074.399602,2099.498011,2042.270245,2068.462313,2061.829559,18110358.380952
2021-01-01,1988,1997,1982,1987.5,1981.126831,4622002,2073.719290,2098.690940,2041.795676,2067.824815,2061.194104,18004150.850394
2021-01-04,1995.099976,1998.900024,1968,1990.849976,1984.466064,11312992,2073.105077,2097.911324,2041.219148,2067.223449,2060.594666,17951876.171875
2021-01-05,1969,1983.599976,1956,1966.099976,1959.79541,11132803,2072.298061,2097.025189,2040.558534,2066.439546,2059.813277,17899015.139535
2021-01-06,1965.900024,1966,1905.150024,1914.25,1908.111694,21414270,2071.479614,2096.017303,2039.516930,2065.268857,2058.646342,17926055.561538
2021-01-07,1920.5,1945,1905.150024,1911.150024,1905.021729,14918406,2070.327098,2094.864499,2038.491229,2064.092377,2057.473635,17903096.404580
2021-01-08,1918,1938.400024,1912.099976,1933.699951,1927.499268,12709792,2069.173105,2093.679162,2037.533719,2063.104556,2056.488980,17863753.189394
2021-01-11,1938.800049,1938.800049,1892.5,1897.25,1891.16626,15371556,2068.192856,2092.514658,2036.443240,2061.857529,2055.245952,17845014.864662
2021-01-12,1903,1960,1899.900024,1957.050049,1950.774536,18996047,2066.960074,2091.525742,2035.424261,2061.075384,2054.466315,17853604.656716
2021-01-13,1963.550049,1974.949951,1918.449951,1938.800049,1932.58313,12284876,2066.194074,2090.662218,2034.557784,2060.169641,2053.563477,17812354.814815
2021-01-14,1945,1966.900024,1939.050049,1960.599976,1954.31311,9946818,2065.302941,2089.752202,2033.855522,2059.437511,2052.833694,17754519.985294
2021-01-15,1960.599976,1973.800049,1920.050049,1937.449951,1931.237305,9503790,2064.538686,2088.905836,2033.024825,2058.547091,2051.946130,17694295.678832
2021-01-18,1949.099976,1997,1923.349976,1983.949951,1977.588257,16198856,2063.702173,2088.239851,2032.230080,2058.006532,2051.407304,17683459.159420
2021-01-19,1994.650024,2031,1994.650024,2016.400024,2009.934204,14771048,2063.205395,2087.828054,2031.959719,2057.707204,2051.108937,17662506.561151
2021-01-20,2021.400024,2058,2001.400024,2054.699951,2048.111328,14271669,2062.906785,2087.614996,2031.741436,2057.685724,2051.087525,17638286.292857
2021-01-21,2082,2120,2075,2099.399902,2092.667969,18038987,2063.042198,2087.844677,2032.048234,2057.981569,2051.382422,17641128.141844
2021-01-22,2111,2115.350098,2035.150024,2049.600098,2043.027832,14090818,2063.379929,2088.038377,2032.070078,2057.922545,2051.323587,17616125.957746
2021-01-25,2034.949951,2034.949951,1932,1941,1934.776001,25016570,2063.181118,2087.667130,2031.370287,2057.104905,2050.508569,17667877.314685
2021-01-27,1925,1925,1888,1895,1888.923462,19553809,2062.221527,2086.537497,2030.374660,2055.979176,2049.386450,17680974.062500
2021-01-28,1880.150024,1923.300049,1870,1876.550049,1870.532715,15722291,2060.965862,2085.411721,2029.268628,2054.741734,2048.152976,17667465.903448
2021-01-29,1894.300049,1913.099976,1830,1841.949951,1836.043579,20173258,2059.824315,2084.231504,2027.903774,2053.284256,2046.700172,17684628.863014
2021-02-01,1859.400024,1905,1848,1895.300049,1889.222534,15774504,2058.460884,2083.012242,2026.679939,2052.209533,2045.628895,17671634.816327
2021-02-02,1914.25,1940,1854.949951,1925.800049,1919.624756,19138414,2057.486486,2082.045943,2025.519601,2051.355415,2044.777516,17681545.486486
2021-02-03,1928.300049,1952,1900,1930.650024,1924.459229,13984228,2056.619463,2081.173151,2024.677188,2050.545312,2043.970011,17656731.275168
2021-02-04,1924,1940,1905,1924.300049,1918.129517,11826848,2055.735334,2080.231997,2023.879340,2049.703677,2043.131074,17617865.386667
2021-02-05,1930.050049,1944.650024,1920,1923.75,1917.581299,9344470,2054.902981,2079.334103,2023.191397,2048.869546,2042.299619,17563074.688742
2021-02-08,1933.050049,1969,1929.050049,1951.449951,1945.192383,9776136,2054.101317,2078.608221,2022.572046,2048.228628,2041.660755,17511844.828947
2021-02-09,1961.949951,1989.599976,1952.300049,1956.150024,1949.877441,9047308,2053.499020,2078.026468,2022.112752,2047.626807,2041.060864,17456521.058824
2021-02-10,1953.75,1984.75,1927.300049,1974.300049,1967.969238,9799560,2052.851299,2077.420776,2021.497085,2047.150659,2040.586243,17406800.532468
2021-02-11,1980,2064.199951,1972.25,2055.699951,2049.108154,19631870,2052.381291,2077.335481,2021.179362,2047.205816,2040.641224,17421155.819355
2021-02-12,2055.5,2078,2015.400024,2041.599976,2035.053345,14074374,2052.401283,2077.339740,2021.142315,2047.169881,2040.605404,17399702.089744
2021-02-15,2048.050049,2061.300049,2025,2032.599976,2026.082275,7287590,2052.373568,2077.237577,2021.166886,2047.077079,2040.512900,17335293.732484
2021-02-16,2039.75,2079.399902,2035,2059.5,2052.895996,9886093,2052.293672,2077.251262,2021.254438,2047.155705,2040.591274,17288146.892405
2021-02-17,2060,2095.949951,2050.600098,2083.25,2076.569824,10957388,2052.342139,2077.368864,2021.439002,2047.382713,2040.817554,17248330.798742
2021-02-18,2085,2108.399902,2059.100098,2067.699951,2061.06958,8605531,2052.546251,2077.562808,2021.674384,2047.509696,2040.944129,17194313.300000
2021-02-19,2057,2104.949951,2053.300049,2080.300049,2073.629395,10800704,2052.573914,2077.732915,2021.870816,2047.713363,2041.147143,17154601.440994
2021-02-22,2080,2089.899902,1994.949951,2008.099976,2001.660767,10985697,2052.743211,2077.808020,2021.704638,2047.468836,2040.903400,17116521.783951
2021-02-23,2048,2052.899902,2013.599976,2023.449951,2016.961548,11834752,2052.714111,2077.655209,2021.654916,2047.321481,2040.756518,17084118.288344
2021-02-24,2030,2065.25,2026.150024,2061,2054.391113,4987735,2052.575611,2077.579567,2021.682325,2047.404886,2040.839655,17010359.853659
2021-02-25,2076,2152,2073,2144.350098,2137.474121,16085897,2052.717577,2078.030600,2021.993342,2047.992433,2041.425319,17004757.048485
2021-02-26,2117,2133.899902,2070.699951,2085.800049,2079.111816,17297575,2053.104820,2078.367162,2022.286755,2048.220190,2041.652346,17006521.012048
2021-03-01,2110.199951,2112,2062.5,2101.699951,2094.960693,8159670,2053.446707,2078.568557,2022.527553,2048.540428,2041.971558,16953545.856287
2021-03-02,2122,2130,2089.100098,2106,2099.246826,7915073,2053.854762,2078.874696,2022.923818,2048.882449,2042.312482,16899745.422619
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,14733134,2054.252368,2079.709165,2023.422493,2049.789063,2043.216188,16886925.236686
2021-03-04,2180,2189.949951,2157.699951,2175.850098,2168.873047,9892597,2054.992060,2080.357640,2024.212361,2050.530598,2043.955346,16845782.129412
2021-03-05,2156,2211.949951,2153.050049,2178.699951,2171.713623,11773630,2055.582749,2081.127186,2024.965797,2051.280126,2044.702470,16816120.421053
2021-03-08,2168.5,2231.899902,2168,2191.100098,2184.073975,9002404,2056.239245,2082.003771,2025.797392,2052.093033,2045.512770,16770691.837209
2021-03-09,2200,2213.800049,2146.600098,2191.050049,2184.02417,6993792,2057.070232,2082.765600,2026.495673,2052.896253,2046.313414,16714177.965318
2021-03-10,2207,2215.100098,2170.25,2181.949951,2174.953369,5316182,2057.931897,2083.526143,2027.321848,2053.637941,2047.052724,16648672.241379
2021-03-12,2195,2206.399902,2123.899902,2137.600098,2130.745605,7783173,2058.715144,2084.228278,2027.873722,2054.117725,2047.530969,16598012.245714
2021-03-15,2140.050049,2148.899902,2080.5,2108.899902,2102.137451,7706170,2059.177274,2084.595731,2028.172735,2054.428987,2047.841233,16547490.414773
2021-03-16,2114,2126,2095.5,2100.600098,2093.864258,6402757,2059.487007,2084.829653,2028.553115,2054.689841,2048.101250,16490175.536723
2021-03-17,2098.050049,2103,2035.099976,2055.350098,2048.759277,8865521,2059.703653,2084.931734,2028.589895,2054.693550,2048.104947,16447340.398876
2021-03-18,2072.899902,2084.800049,2001,2009.099976,2002.657593,9528809,2059.777375,2084.930998,2028.435762,2054.438837,2047.851051,16408689.385475
2021-03-19,1991,2095.850098,1982.800049,2082,2075.32373,19284892,2059.395279,2084.991660,2028.182230,2054.591955,2048.003677,16424668.288889
2021-03-22,2071,2074,2033.199951,2062.399902,2055.786621,8571196,2059.459393,2084.930932,2028.209952,2054.635093,2048.046677,16381278.939227
2021-03-23,2061.949951,2109.699951,2056,2087.5,2080.806152,8039865,2059.473077,2085.067026,2028.362645,2054.815669,2048.226674,16335446.994505
2021-03-24,2079.75,2079.75,2040.400024,2047.300049,2040.735107,7763726,2059.583880,2085.037971,2028.428423,2054.774600,2048.185736,16288606.989071
2021-03-25,2054,2054,1985,1991.449951,1985.064087,10153757,2059.553533,2084.869287,2028.192399,2054.430444,2047.842684,16255265.413043
2021-03-26,2012,2013.699951,1973.699951,1994.650024,1988.253906,9313160,2059.296487,2084.484587,2027.897845,2054.107307,2047.520582,16217740.518919
2021-03-30,2008,2048.899902,1991.550049,2029.300049,2022.792847,9433842,2059.020699,2084.293272,2027.702427,2053.973935,2047.387638,16181267.946237
2021-03-31,2018,2049.899902,1999,2003.099976,1996.676758,7499740,2058.801337,2084.109350,2027.548938,2053.701881,2047.116456,16134842.663102
2021-04-01,2018,2030,2003.150024,2021.849976,2015.366699,5410307,2058.584309,2083.821534,2027.419156,2053.532456,2046.947575,16077797.260638
